Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Zip,15928,PA,Somerset County,Davidsville,3.7
Zip,15929,PA,Indiana County,Buffington Township,-2.7
Zip,15931,PA,Cambria County,Cambria Township,4.2
Zip,15934,PA,Cambria County,Adams Township,4.0
Zip,15935,PA,Somerset County,Conemaugh Township,3.6
Zip,15936,PA,Somerset County,Hooversville,2.1
Zip,15937,PA,Somerset County,Jerome,5.0
Zip,15938,PA,Cambria County,Washington Township,5.4
Zip,15940,PA,Cambria County,Allegheny Township,5.5
Zip,15942,PA,Cambria County,Jackson Township,8.1
Zip,15943,PA,Cambria County,Nanty-Glo,-8.1
Zip,15944,PA,Indiana County,West Wheatfield Township,5.2
Zip,15945,PA,Cambria County,East Taylor Township,8.0
Zip,15946,PA,Cambria County,Portage Township,5.8
Zip,15948,PA,Cambria County,Cambria Township,2.6
Zip,15949,PA,Indiana County,West Wheatfield Township,0.3
Zip,15951,PA,Cambria County,St. Michael-Sidman,-1.4
Zip,15952,PA,Cambria County,Adams Township,6.6
Zip,15953,PA,Somerset County,Paint Township,4.4
Zip,15954,PA,Indiana County,East Wheatfield Township,2.9
Zip,15955,PA,Cambria County,Croyle Township,4.5
Zip,15956,PA,Cambria County,South Fork,-0.7
Zip,15957,PA,Indiana County,Pine Township,4.1
Zip,15958,PA,Cambria County,Summerhill Township,5.5
Zip,15959,PA,Somerset County,Conemaugh Township,3.1
Zip,15961,PA,Cambria County,Vintondale,5.3
Zip,15963,PA,Somerset County,Windber,4.3
Zip,16001,PA,Butler County,Butler Township,4.4
Zip,16002,PA,Butler County,Summit Township,6.4
Zip,16020,PA,Butler County,Venango Township,-1.9
Zip,16023,PA,Butler County,Winfield Township,4.8
Zip,16024,PA,Butler County,Callery,-0.1
Zip,16025,PA,Butler County,Donegal Township,4.6
Zip,16027,PA,Butler County,Connoquenessing Township,4.6
Zip,16028,PA,Clarion County,East Brady,5.7
Zip,16029,PA,Butler County,East Butler,22.3
Zip,16033,PA,Butler County,Forward Township,4.1
Zip,16034,PA,Butler County,Clearfield Township,1.0
Zip,16036,PA,Clarion County,Richland Township,4.2
Zip,16037,PA,Butler County,Lancaster Township,4.6
Zip,16038,PA,Butler County,Marion Township,4.9
Zip,16040,PA,Butler County,Washington Township,2.2
Zip,16041,PA,Butler County,Fairview Township,10.3
Zip,16045,PA,Butler County,Butler Township,5.0
Zip,16046,PA,Butler County,Mars,5.4
Zip,16049,PA,Clarion County,Perry Township,5.7
Zip,16050,PA,Butler County,Washington Township,7.0
Zip,16051,PA,Butler County,Muddy Creek Township,4.2
Zip,16052,PA,Butler County,Prospect,5.3
Zip,16053,PA,Butler County,Forward Township,6.2
Zip,16054,PA,Clarion County,Saint Petersburg,6.2
Zip,16055,PA,Butler County,Buffalo Township,4.2
Zip,16056,PA,Butler County,Clinton Township,3.4
Zip,16057,PA,Butler County,Slippery Rock Township,1.9
Zip,16059,PA,Butler County,Middlesex Township,3.8
Zip,16061,PA,Butler County,Clay Township,4.4
Zip,16063,PA,Butler County,Zelienople,4.4
Zip,16066,PA,Butler County,Cranberry Township,3.9
Zip,16101,PA,Lawrence County,New Castle,4.4
Zip,16102,PA,Lawrence County,New Castle,4.3
Zip,16105,PA,Lawrence County,Neshannock Township,4.4
Zip,16110,PA,Crawford County,West Fallowfield Township,2.7
Zip,16111,PA,Crawford County,East Fallowfield Township,0.2
Zip,16112,PA,Lawrence County,Bessemer,5.0
Zip,16113,PA,Mercer County,Clark,2.4
Zip,16115,PA,Beaver County,Darlington Township,2.5
Zip,16116,PA,Lawrence County,Mahoning Township,4.2
Zip,16117,PA,Lawrence County,Ellwood City,5.6
Zip,16120,PA,Lawrence County,Little Beaver Township,4.4
Zip,16121,PA,Mercer County,Farrell,4.6
Zip,16123,PA,Beaver County,Franklin Township,0.2
Zip,16125,PA,Mercer County,Greenville,4.7
Zip,16127,PA,Mercer County,Pine Township,5.2
Zip,16130,PA,Mercer County,Perry Township,-4.9
Zip,16131,PA,Crawford County,East Fallowfield Township,9.4
Zip,16132,PA,Lawrence County,Mahoning Township,3.1
Zip,16133,PA,Mercer County,Jackson Township,3.2
Zip,16134,PA,Crawford County,Pymatuning Central,5.3
Zip,16136,PA,Beaver County,Koppel,-7.3
Zip,16137,PA,Mercer County,Coolspring Township,1.5
Zip,16140,PA,Lawrence County,Pulaski Township,4.6
Zip,16141,PA,Lawrence County,New Beaver,2.5
Zip,16142,PA,Lawrence County,Wilmington Township,4.7
Zip,16143,PA,Lawrence County,Pulaski Township,3.7
Zip,16145,PA,Mercer County,Sandy Lake Township,5.2
Zip,16148,PA,Mercer County,Hermitage,3.3
Zip,16150,PA,Mercer County,Sharpsville,0.9
Zip,16153,PA,Mercer County,Stoneboro,5.2
Zip,16154,PA,Mercer County,Pymatuning Township,10.8
Zip,16156,PA,Lawrence County,Washington Township,2.6
Zip,16157,PA,Lawrence County,New Beaver,3.6
Zip,16159,PA,Mercer County,Shenango Township,5.1
Zip,16160,PA,Lawrence County,Taylor Township,3.7
Zip,16201,PA,Armstrong County,Kittanning Township,6.3
Zip,16210,PA,Armstrong County,Washington Township,2.1
Zip,16211,PA,Indiana County,South Mahoning Township,0.9
Zip,16212,PA,Armstrong County,Cadogan Township,4.1
Zip,16213,PA,Clarion County,Callensburg,5.6
Zip,16214,PA,Clarion County,Clarion Township,4.6
Zip,16217,PA,Forest County,Barnett Township,5.3
Zip,16218,PA,Armstrong County,Sugarcreek Township,8.0
Zip,16220,PA,Clarion County,Farmington Township,-5.6
Zip,16221,PA,Clarion County,Monroe Township,0.8
Zip,16222,PA,Armstrong County,Wayne Township,3.7
Zip,16223,PA,Armstrong County,Mahoning Township,4.7
Zip,16224,PA,Clarion County,Redbank Township,6.4
Zip,16225,PA,Clarion County,Millcreek Township,5.6
Zip,16226,PA,Armstrong County,Ford City,7.0
Zip,16228,PA,Armstrong County,Ford Cliff,5.5
Zip,16229,PA,Armstrong County,South Buffalo Township,4.2
Zip,16230,PA,Clarion County,Hawthorn,8.8
Zip,16232,PA,Clarion County,Beaver Township,4.4
Zip,16233,PA,Clarion County,Farmington Township,3.0
Zip,16234,PA,Clarion County,Limestone Township,3.8
Zip,16235,PA,Clarion County,Knox Township,4.0
Zip,16236,PA,Armstrong County,Manor Township,9.6
Zip,16238,PA,Armstrong County,Manorville,10.6
Zip,16239,PA,Forest County,Jenks Township,-1.4
Zip,16240,PA,Armstrong County,Redbank Township,4.9
Zip,16242,PA,Armstrong County,Mahoning Township,4.3
Zip,16244,PA,Armstrong County,Cowanshannock Township,5.8
Zip,16245,PA,Armstrong County,Redbank Township,4.3
Zip,16246,PA,Indiana County,Plumville,3.2
Zip,16248,PA,Clarion County,Madison Township,4.1
Zip,16249,PA,Armstrong County,Cowanshannock Township,4.9
Zip,16250,PA,Armstrong County,Cowanshannock Township,5.4
Zip,16253,PA,Armstrong County,Mahoning Township,3.4
Zip,16254,PA,Clarion County,Paint Township,3.4
Zip,16255,PA,Clarion County,Sligo,5.6
Zip,16256,PA,Indiana County,West Mahoning Township,3.3
Zip,16258,PA,Clarion County,Millcreek Township,2.9
Zip,16259,PA,Armstrong County,Madison Township,6.1
Zip,16260,PA,Clarion County,Farmington Township,-5.3
Zip,16262,PA,Armstrong County,West Franklin Township,5.7
Zip,16263,PA,Armstrong County,Cowanshannock Township,0.3
Zip,16301,PA,Venango County,Oil City,3.8
Zip,16311,PA,Mercer County,French Creek Township,4.6
Zip,16313,PA,Warren County,Mead Township,3.6
Zip,16314,PA,Crawford County,Wayne Township,4.4
Zip,16316,PA,Crawford County,Conneaut Lakeshore,3.4
Zip,16317,PA,Venango County,Jackson Township,5.1
Zip,16319,PA,Venango County,Cranberry Township,2.3
Zip,16323,PA,Venango County,Franklin,4.3
Zip,16326,PA,Clarion County,Washington Township,1.9
Zip,16327,PA,Crawford County,Randolph Township,3.4
Zip,16328,PA,Crawford County,Hydetown,5.1
Zip,16329,PA,Warren County,Warren,1.7
Zip,16331,PA,Clarion County,Ashland Township,2.0
Zip,16332,PA,Clarion County,Washington Township,3.5
Zip,16333,PA,McKean County,Hamilton Township,8.0
Zip,16334,PA,Clarion County,Elk Township,4.7
Zip,16335,PA,Crawford County,Meadville,4.1
Zip,16340,PA,Warren County,Pittsfield Township,4.4
Zip,16341,PA,Venango County,Pleasantville,5.1
Zip,16342,PA,Venango County,Victory Township,4.8
Zip,16343,PA,Venango County,Sugarcreek,2.6
Zip,16344,PA,Venango County,Rouseville,0.8
Zip,16345,PA,Warren County,Pine Grove Township,3.6
Zip,16346,PA,Venango County,Cranberry Township,3.1
Zip,16347,PA,Warren County,Sheffield Township,5.6
Zip,16350,PA,Warren County,Sugar Grove Township,4.1
Zip,16351,PA,Warren County,Limestone Township,6.3
Zip,16352,PA,Warren County,Mead Township,7.9
Zip,16353,PA,Clarion County,Washington Township,3.1
Zip,16354,PA,Crawford County,Titusville,1.9
Zip,16360,PA,Crawford County,Townville,2.5
Zip,16361,PA,Clarion County,Farmington Township,-1.3
Zip,16362,PA,Venango County,Canal Township,2.9
Zip,16364,PA,Venango County,Pinegrove Township,5.2
Zip,16365,PA,Warren County,Warren,4.1
Zip,16371,PA,Warren County,Youngsville,5.2
Zip,16372,PA,Venango County,Clintonville,5.1
Zip,16373,PA,Venango County,Richland Township,3.9
Zip,16374,PA,Venango County,Rockland Township,2.1
Zip,16401,PA,Erie County,Albion,-1.6
Zip,16402,PA,Warren County,Freehold Township,5.3
Zip,16403,PA,Crawford County,Cambridge Township,4.3
Zip,16404,PA,Crawford County,Athens Township,5.3
Zip,16405,PA,Warren County,Columbus Township,5.2
Zip,16406,PA,Crawford County,Conneautville,2.7
Zip,16407,PA,Erie County,Corry,3.0
Zip,16410,PA,Erie County,Cranesville,4.6
Zip,16411,PA,Erie County,Springfield Township,6.6
Zip,16412,PA,Erie County,Washington Township,4.4
Zip,16415,PA,Erie County,Fairview Township,3.7
Zip,16416,PA,Warren County,Pittsfield Township,4.2
Zip,16417,PA,Erie County,Girard Township,5.3
Zip,16420,PA,Warren County,Eldred Township,-2.3
Zip,16421,PA,Erie County,Harborcreek Township,3.5
Zip,16422,PA,Crawford County,Harmonsburg,6.4
Zip,16423,PA,Erie County,Lake City,5.5
Zip,16424,PA,Crawford County,Pymatuning Central,4.7
Zip,16426,PA,Erie County,Mckean Township,3.5
Zip,16427,PA,Erie County,Mill Village,4.4
Zip,16428,PA,Erie County,North East Township,4.2
Zip,16430,PA,Erie County,Springfield Township,5.2
Zip,16433,PA,Crawford County,Woodcock Township,1.3
Zip,16434,PA,Crawford County,Sparta Township,5.2
Zip,16435,PA,Crawford County,Spring Township,4.6
Zip,16436,PA,Warren County,Spring Creek Township,6.2
Zip,16438,PA,Crawford County,Canadohta Lake,2.4
Zip,16440,PA,Crawford County,Venango Township,4.9
Zip,16441,PA,Erie County,Waterford Township,4.4
Zip,16442,PA,Erie County,Venango Township,1.7
Zip,16443,PA,Erie County,Springfield Township,-10.6
Zip,16501,PA,Erie County,Erie,3.3
Zip,16502,PA,Erie County,Erie,4.2
Zip,16503,PA,Erie County,Erie,5.5
Zip,16504,PA,Erie County,Erie,4.9
Zip,16505,PA,Erie County,Millcreek Township,4.4
Zip,16506,PA,Erie County,Millcreek Township,5.2
Zip,16507,PA,Erie County,Erie,-1.0
Zip,16508,PA,Erie County,Erie,4.8
Zip,16509,PA,Erie County,Millcreek Township,3.8
Zip,16510,PA,Erie County,Erie,5.4
Zip,16511,PA,Erie County,Erie,4.5
Zip,16601,PA,Blair County,Altoona,2.5
Zip,16602,PA,Blair County,Altoona,3.3
Zip,16611,PA,Huntingdon County,Porter Township,3.9
Zip,16613,PA,Cambria County,Gallitzin Township,8.7
Zip,16616,PA,Clearfield County,Beccaria Township,4.9
Zip,16617,PA,Blair County,Bellwood,7.5
Zip,16620,PA,Clearfield County,Brisbin,2.7
Zip,16621,PA,Huntingdon County,Broad Top,3.3
Zip,16622,PA,Huntingdon County,Cass Township,7.8
Zip,16623,PA,Huntingdon County,Cass Township,5.1
Zip,16625,PA,Blair County,Greenfield Township,3.5
Zip,16627,PA,Clearfield County,Beccaria Township,6.7
Zip,16630,PA,Cambria County,Cresson Township,6.8
Zip,16631,PA,Blair County,North Woodbury Township,1.9
Zip,16633,PA,Bedford County,Broad Top Township,7.7
Zip,16634,PA,Huntingdon County,Dudley,4.3
Zip,16635,PA,Blair County,Allegheny Township,3.2
Zip,16636,PA,Cambria County,Dean Township,6.5
Zip,16637,PA,Blair County,Freedom Township,5.3
Zip,16638,PA,Huntingdon County,Lincoln Township,1.7
Zip,16639,PA,Cambria County,Reade Township,32.9
Zip,16640,PA,Cambria County,White Township,5.2
Zip,16641,PA,Cambria County,Gallitzin Township,4.5
Zip,16645,PA,Clearfield County,Glen Hope,-9.2
Zip,16646,PA,Cambria County,Hastings,0.1
Zip,16647,PA,Huntingdon County,Penn Township,2.4
Zip,16648,PA,Blair County,Frankstown Township,1.9
Zip,16650,PA,Bedford County,Hopewell Township,3.8
Zip,16651,PA,Clearfield County,Woodward Township,3.3
Zip,16652,PA,Huntingdon County,Huntingdon,3.8
Zip,16655,PA,Bedford County,Kimmel Township,4.5
Zip,16656,PA,Clearfield County,Irvona,15.2
Zip,16657,PA,Huntingdon County,Hopewell Township,4.9
Zip,16659,PA,Bedford County,South Woodbury Township,3.6
Zip,16661,PA,Clearfield County,Bigler Township,17.2
Zip,16662,PA,Blair County,North Woodbury Township,2.7
Zip,16664,PA,Bedford County,South Woodbury Township,4.2
Zip,16665,PA,Blair County,Newry,5.7
Zip,16666,PA,Clearfield County,Decatur Township,5.6
Zip,16667,PA,Bedford County,King Township,3.5
Zip,16668,PA,Cambria County,Patton,5.8
Zip,16669,PA,Huntingdon County,Jackson Township,7.7
Zip,16670,PA,Bedford County,Kimmel Township,3.2
Zip,16671,PA,Clearfield County,Ramey,2.8
Zip,16672,PA,Bedford County,Broad Top Township,5.8
Zip,16673,PA,Blair County,Taylor Township,3.0
Zip,16674,PA,Huntingdon County,Wood Township,2.6
Zip,16677,PA,Centre County,Sandy Ridge,3.7
Zip,16678,PA,Bedford County,Liberty Township,4.3
Zip,16679,PA,Bedford County,Broad Top Township,3.4
Zip,16680,PA,Clearfield County,Gulich Township,4.3
Zip,16683,PA,Huntingdon County,Spruce Creek Township,2.8
Zip,16684,PA,Blair County,Tipton,0.5
Zip,16685,PA,Huntingdon County,Todd Township,2.9
Zip,16686,PA,Blair County,Tyrone Township,3.4
Zip,16689,PA,Fulton County,Taylor Township,-0.2
Zip,16691,PA,Fulton County,Wells Township,3.2
Zip,16692,PA,Clearfield County,Westover,2.1
Zip,16693,PA,Blair County,Woodbury Township,5.6
Zip,16694,PA,Bedford County,Broad Top Township,6.2
Zip,16695,PA,Bedford County,Woodbury Township,3.0
Zip,16701,PA,McKean County,Bradford Township,4.1
Zip,16720,PA,Potter County,Austin,5.7
Zip,16724,PA,McKean County,Norwich Township,15.1
Zip,16725,PA,McKean County,Bradford Township,10.6
Zip,16726,PA,McKean County,Keating Township,3.1
Zip,16727,PA,McKean County,Foster Township,3.2
Zip,16729,PA,McKean County,Otto Township,4.8
Zip,16730,PA,McKean County,Smethport,3.2
Zip,16731,PA,McKean County,Eldred Township,4.6
Zip,16732,PA,McKean County,Keating Township,3.7
Zip,16733,PA,McKean County,Hamlin Township,4.4
Zip,16735,PA,McKean County,Kane,4.5
Zip,16738,PA,McKean County,Lafayette Township,3.5
Zip,16740,PA,McKean County,Hamlin Township,4.4
Zip,16743,PA,McKean County,Port Allegany,3.8
Zip,16744,PA,McKean County,Keating Township,5.3
Zip,16745,PA,McKean County,Otto Township,6.1
Zip,16746,PA,Potter County,Roulette Township,4.7
Zip,16748,PA,Potter County,Sharon Township,5.4
Zip,16749,PA,McKean County,Keating Township,3.8
Zip,16750,PA,McKean County,Annin Township,6.5
Zip,16801,PA,Centre County,State College,3.3
Zip,16803,PA,Centre County,Park Forest Village,4.1
Zip,16820,PA,Centre County,Haines Township,6.2
Zip,16821,PA,Clearfield County,Morris Township,2.6
Zip,16822,PA,Clinton County,Beech Creek Township,1.2
Zip,16823,PA,Centre County,Spring Township,3.8
Zip,16826,PA,Centre County,Blanchard,-0.9
Zip,16827,PA,Centre County,Boalsburg,3.1
Zip,16828,PA,Centre County,Potter Township,4.8
Zip,16830,PA,Clearfield County,Clearfield,5.1
Zip,16832,PA,Centre County,Penn Township,1.8
Zip,16833,PA,Clearfield County,Curwensville,4.2
Zip,16835,PA,Centre County,Unionville,0.9
Zip,16836,PA,Clearfield County,Girard Township,1.9
Zip,16838,PA,Clearfield County,Penn Township,3.9
Zip,16839,PA,Clearfield County,Cooper Township,8.5
Zip,16840,PA,Clearfield County,Morris Township,1.6
Zip,16841,PA,Centre County,Howard Township,6.8
Zip,16843,PA,Clearfield County,Hyde,1.7
Zip,16844,PA,Centre County,Union Township,3.4
Zip,16845,PA,Clearfield County,Karthaus Township,-1.8
Zip,16847,PA,Clearfield County,Cooper Township,4.4
Zip,16848,PA,Clinton County,Porter Township,-6.4
Zip,16849,PA,Clearfield County,Cooper Township,0.5
Zip,16851,PA,Centre County,College Township,4.0
Zip,16852,PA,Centre County,Miles Township,8.6
Zip,16853,PA,Centre County,Milesburg,5.8
Zip,16854,PA,Centre County,Millheim,8.0
Zip,16856,PA,Centre County,Walker Township,5.0
Zip,16858,PA,Clearfield County,Morris Township,-0.5
Zip,16859,PA,Centre County,Snow Shoe Township,-11.0
Zip,16860,PA,Clearfield County,Morris Township,-2.5
Zip,16863,PA,Clearfield County,Knox Township,-6.5
Zip,16865,PA,Centre County,Ramblewood,3.7
Zip,16866,PA,Centre County,Philipsburg,5.5
Zip,16868,PA,Centre County,Pine Grove Mills,4.2
Zip,16870,PA,Centre County,Patton Township,3.9
Zip,16871,PA,Clinton County,West Keating Township,3.1
Zip,16872,PA,Centre County,Miles Township,3.8
Zip,16874,PA,Centre County,Snow Shoe Township,2.7
Zip,16875,PA,Centre County,Gregg Township,4.0
Zip,16876,PA,Clearfield County,Wallaceton,5.5
Zip,16877,PA,Huntingdon County,Warriors Mark Township,4.1
Zip,16878,PA,Clearfield County,Boggs Township,5.9
Zip,16879,PA,Clearfield County,Cooper Township,14.5
Zip,16881,PA,Clearfield County,Bradford Township,8.7
Zip,16882,PA,Centre County,Haines Township,-0.2
Zip,16901,PA,Tioga County,Delmar Township,4.0
Zip,16911,PA,Tioga County,Bloss Township,8.7
Zip,16912,PA,Tioga County,Blossburg,5.0
Zip,16914,PA,Bradford County,Springfield Township,4.0
Zip,16915,PA,Potter County,Coudersport,4.3
Zip,16917,PA,Lackawanna County,Covington Township,5.4
Zip,16920,PA,Tioga County,Elkland,2.2
Zip,16921,PA,Tioga County,Gaines Township,4.4
Zip,16922,PA,Potter County,Galeton,2.2
Zip,16923,PA,Potter County,Genesee Township,6.4
Zip,16925,PA,Bradford County,Ridgebury Township,4.5
Zip,16926,PA,Bradford County,Granville Township,2.3
Zip,16927,PA,Potter County,Harrison Township,3.5
Zip,16928,PA,Tioga County,Deerfield Township,3.3
Zip,16929,PA,Tioga County,Lawrence Township,4.7
Zip,16930,PA,Tioga County,Liberty Township,3.9
Zip,16932,PA,Tioga County,Sullivan Township,2.8
Zip,16933,PA,Tioga County,Richmond Township,4.0
Zip,16935,PA,Tioga County,Middlebury Township,4.2
Zip,16936,PA,Tioga County,Jackson Township,3.7
Zip,16937,PA,Potter County,Harrison Township,3.3
Zip,16938,PA,Tioga County,Morris Township,5.5
Zip,16939,PA,Tioga County,Hamilton Township,10.1
Zip,16940,PA,Tioga County,Nelson Township,3.7
Zip,16941,PA,Potter County,Bingham Township,1.9
Zip,16942,PA,Tioga County,Osceola Township,4.5
Zip,16943,PA,Tioga County,Clymer Township,1.5
Zip,16946,PA,Tioga County,Tioga Township,3.6
Zip,16947,PA,Bradford County,Troy Township,3.6
Zip,16948,PA,Potter County,Ulysses Township,7.7
Zip,16950,PA,Tioga County,Westfield Township,3.6
Zip,17002,PA,Mifflin County,Menno Township,5.0
Zip,17003,PA,Lebanon County,Annville,4.0
Zip,17004,PA,Mifflin County,Belleville,4.2
Zip,17005,PA,Dauphin County,Mifflin Township,6.4
Zip,17006,PA,Perry County,Toboyne Township,8.9
Zip,17007,PA,Cumberland County,Boiling Springs,3.6
Zip,17009,PA,Mifflin County,Burnham,3.8
Zip,17010,PA,Lebanon County,Campbelltown,5.2
Zip,17011,PA,Cumberland County,Lower Allen Township,3.9
Zip,17013,PA,Cumberland County,Carlisle,4.6
Zip,17014,PA,Juniata County,Fayette Township,4.1
Zip,17015,PA,Cumberland County,South Middleton Township,3.5
Zip,17016,PA,Lebanon County,South Lebanon Township,3.5
Zip,17017,PA,Northumberland County,Lower Mahanoy Township,-0.1
Zip,17018,PA,Dauphin County,Middle Paxton Township,6.1
Zip,17019,PA,York County,Carroll Township,1.8
Zip,17020,PA,Perry County,Penn Township,4.0
Zip,17021,PA,Juniata County,East Rutherford,6.7
Zip,17022,PA,Lancaster County,Elizabethtown,4.2
Zip,17023,PA,Dauphin County,Washington Township,2.9
Zip,17024,PA,Perry County,Saville Township,4.1
Zip,17025,PA,Cumberland County,East Pennsboro Township,5.7
Zip,17026,PA,Lebanon County,Bethel Township,4.2
Zip,17027,PA,Cumberland County,Upper Allen Township,3.8
Zip,17028,PA,Dauphin County,East Hanover Township,5.2
Zip,17029,PA,Mifflin County,Granville Township,4.5
Zip,17030,PA,Dauphin County,Lykens Township,2.1
Zip,17032,PA,Dauphin County,Halifax Township,5.5
Zip,17033,PA,Dauphin County,Hershey,3.2
Zip,17034,PA,Dauphin County,Highspire,2.7
Zip,17035,PA,Juniata County,Tuscarora Township,5.4
Zip,17036,PA,Dauphin County,Hummelstown,3.9
Zip,17037,PA,Perry County,Saville Township,4.8
Zip,17038,PA,Lebanon County,Union Township,5.1
Zip,17039,PA,Lebanon County,Heidelberg Township,5.1
Zip,17040,PA,Perry County,Tyrone Township,4.1
Zip,17041,PA,Lebanon County,South Londonderry Township,5.9
Zip,17042,PA,Lebanon County,Lebanon,4.6
Zip,17043,PA,Cumberland County,Lemoyne,4.3
Zip,17044,PA,Mifflin County,Lewistown,3.8
Zip,17045,PA,Perry County,Liverpool Township,4.3
Zip,17046,PA,Lebanon County,Lebanon,4.7
Zip,17047,PA,Perry County,Southwest Madison Township,4.0
Zip,17048,PA,Dauphin County,Lykens Township,1.0
Zip,17049,PA,Juniata County,Fayette Township,4.3
Zip,17050,PA,Cumberland County,Hampden Township,4.2
Zip,17051,PA,Mifflin County,Oliver Township,3.5
Zip,17052,PA,Huntingdon County,Cass Township,4.9
Zip,17053,PA,Perry County,Marysville,4.4
Zip,17054,PA,Mifflin County,Bratton Township,4.9
Zip,17055,PA,Cumberland County,Upper Allen Township,3.4
Zip,17056,PA,Juniata County,Mexico,4.7
Zip,17057,PA,Dauphin County,Lower Swatara Township,5.6
Zip,17058,PA,Juniata County,Beale Township,3.4
Zip,17059,PA,Juniata County,Fermanagh Township,4.4
Zip,17060,PA,Huntingdon County,Brady Township,4.0
Zip,17061,PA,Dauphin County,Upper Paxton Township,5.2
Zip,17062,PA,Perry County,Tuscarora Township,4.1
Zip,17063,PA,Mifflin County,Armagh Township,5.4
Zip,17064,PA,Lebanon County,Mount Gretna,5.7
Zip,17065,PA,Cumberland County,South Middleton Township,3.7
Zip,17066,PA,Huntingdon County,Mount Union,4.0
Zip,17067,PA,Lebanon County,Jackson Township,5.1
Zip,17068,PA,Perry County,Centre Township,3.9
Zip,17069,PA,Perry County,New Buffalo,4.0
Zip,17070,PA,Cumberland County,New Cumberland,4.2
Zip,17071,PA,Perry County,Toboyne Township,-4.1
Zip,17072,PA,Cumberland County,New Kingstown,3.6
Zip,17073,PA,Lebanon County,Newmanstown,5.0
Zip,17074,PA,Perry County,Oliver Township,4.7
Zip,17075,PA,Mifflin County,Newton Hamilton,-0.8
Zip,17076,PA,Juniata County,Fayette Township,4.1
Zip,17077,PA,Lebanon County,East Hanover Township,6.7
Zip,17078,PA,Lebanon County,Palmyra,4.5
Zip,17081,PA,Cumberland County,Plainfield,8.1
Zip,17082,PA,Juniata County,Turbett Township,3.5
Zip,17083,PA,Lebanon County,Quentin,6.4
Zip,17084,PA,Mifflin County,Brown Township,4.2
Zip,17086,PA,Juniata County,Monroe Township,4.8
Zip,17087,PA,Lebanon County,Richland,5.1
Zip,17088,PA,Lebanon County,Schaefferstown,6.5
Zip,17090,PA,Perry County,Carroll Township,4.2
Zip,17093,PA,Cumberland County,East Pennsboro Township,4.9
Zip,17094,PA,Juniata County,Delaware Township,4.0
Zip,17097,PA,Dauphin County,Wiconisco Township,-1.0
Zip,17098,PA,Dauphin County,Williamstown,2.6
Zip,17099,PA,Mifflin County,Yeagertown,3.2
Zip,17101,PA,Dauphin County,Harrisburg,4.4
Zip,17102,PA,Dauphin County,Harrisburg,5.2
Zip,17103,PA,Dauphin County,Harrisburg,6.5
Zip,17104,PA,Dauphin County,Harrisburg,6.1
Zip,17109,PA,Dauphin County,Progress,4.8
Zip,17110,PA,Dauphin County,Susquehanna Township,4.6
Zip,17111,PA,Dauphin County,Lower Paxton Township,5.0
Zip,17112,PA,Dauphin County,Lower Paxton Township,5.3
Zip,17113,PA,Dauphin County,Steelton,8.1
Zip,17201,PA,Franklin County,Chambersburg,3.1
Zip,17202,PA,Franklin County,Hamilton Township,3.1
Zip,17210,PA,Franklin County,Fannett Township,1.7
Zip,17211,PA,Bedford County,Mann Township,2.9
Zip,17212,PA,Fulton County,Ayr Township,8.4
Zip,17213,PA,Huntingdon County,Tell Township,3.1
Zip,17214,PA,Franklin County,Washington Township,6.0
Zip,17215,PA,Fulton County,Dublin Township,4.7
Zip,17217,PA,Franklin County,Fannett Township,4.6
Zip,17219,PA,Franklin County,Fannett Township,-0.5
Zip,17220,PA,Franklin County,Fannett Township,3.5
Zip,17221,PA,Franklin County,Metal Township,0.9
Zip,17222,PA,Franklin County,Greene Township,4.0
Zip,17223,PA,Fulton County,Dublin Township,4.9
Zip,17224,PA,Franklin County,Peters Township,1.5
Zip,17225,PA,Franklin County,Greencastle,4.0
Zip,17228,PA,Fulton County,Licking Creek Township,1.1
Zip,17229,PA,Fulton County,Taylor Township,3.2
Zip,17231,PA,Franklin County,Peters Township,2.5
Zip,17232,PA,Franklin County,Lurgan Township,2.8
Zip,17233,PA,Fulton County,Ayr Township,4.2
Zip,17235,PA,Franklin County,Guilford Township,6.4
Zip,17236,PA,Franklin County,Montgomery Township,4.7
Zip,17237,PA,Franklin County,Mont Alto,3.2
Zip,17238,PA,Fulton County,Belfast Township,5.3
Zip,17239,PA,Huntingdon County,Dublin Township,1.7
Zip,17240,PA,Cumberland County,Hopewell Township,3.8
Zip,17241,PA,Cumberland County,Penn Township,3.4
Zip,17243,PA,Huntingdon County,Cromwell Township,3.4
Zip,17244,PA,Franklin County,Letterkenny Township,5.6
Zip,17246,PA,Franklin County,Letterkenny Township,1.8
Zip,17247,PA,Franklin County,Quincy Township,1.4
Zip,17249,PA,Huntingdon County,Rockhill,8.6
Zip,17250,PA,Franklin County,Rouzerville,1.9
Zip,17251,PA,Franklin County,St Thomas Township,1.6
Zip,17252,PA,Franklin County,St Thomas Township,6.2
Zip,17253,PA,Huntingdon County,Saltillo,4.3
Zip,17254,PA,Franklin County,Greene Township,3.8
Zip,17255,PA,Huntingdon County,Dublin Township,4.0
Zip,17256,PA,Franklin County,Greencastle,1.5
Zip,17257,PA,Cumberland County,Southampton Township,4.1
Zip,17260,PA,Huntingdon County,Shirley Township,1.7
Zip,17261,PA,Franklin County,Quincy Township,0.3
Zip,17262,PA,Franklin County,Fannett Township,0.5
Zip,17263,PA,Franklin County,Greencastle,4.2
